:START_ID,:END_ID,:TYPE
Q155,Q340195,P463
Q155,Q3369762,P463
Q155,Q471690,P463
Q155,Q1072120,P463
Q155,Q1480793,P463
Q155,Q842490,P463
Q155,Q7809,P463
Q155,Q5611262,P463
Q155,Q376150,P463
Q155,Q170424,P463
Q155,Q243630,P463
Q155,1986,P2163
Q155,1987,P1198
Q155,1988,P4427
Q155,1989,P214
Q155,1990,P1417
Q155,1991,P948
Q155,Q7140311,P1740
Q155,1992,P2884
Q155,1993,P2884
Q155,Q5440531,P208
Q155,Q6536,P421
Q155,Q7482631,P1465
Q155,1994,P4839
Q155,1995,P4839
Q155,1996,P2347
Q155,Q134654,P85
Q155,Q519138,P209
Q155,1997,P2250
Q155,Q12585,P361
Q155,Q377916,P361
Q155,Q236118,P361
Q155,Q18,P361
Q155,1998,P373
Q155,Q39889,P78
Q155,Q3624078,P31
Q155,Q859563,P31
Q155,Q4209223,P31
Q155,Q6256,P31
Q155,Q512187,P31
Q155,Q739484,P610
Q155,Q9517416,P1464
Q155,1999,P1813
Q155,2000,P1813
Q155,Q14565199,P1622
Q155,2001,P2581
Q155,Q10304982,P6
Q155,Q97,P1589
Q155,2002,P3222
Q155,2003,P898
Q155,2004,P898
Q155,2005,P898
Q155,2006,P5573
Q155,2007,P5180
Q155,2008,P299
Q155,2009,P443
Q155,2010,P443
Q155,2011,P443
Q155,2012,P443
Q155,2013,P443
Q155,2014,P269
Q155,2015,P5247
Q155,Q40780,P150
Q155,Q40130,P150
Q155,Q40040,P150
Q155,Q39517,P150
Q155,Q43235,P150
Q155,Q42508,P150
Q155,Q43695,P150
Q155,Q40885,P150
Q155,Q40430,P150
Q155,Q40123,P150
Q155,Q42362,P150
Q155,Q38088,P150
Q155,Q40942,P150
Q155,Q42722,P150
Q155,Q43255,P150
Q155,Q43783,P150
Q155,Q41587,P150
Q155,Q42824,P150
Q155,Q43319,P150
Q155,Q43233,P150
Q155,Q39109,P150
Q155,Q41428,P150
Q155,Q175,P150
Q155,Q15499,P150
Q155,Q40030,P150
Q155,Q41115,P150
Q155,Q119158,P150
Q155,2016,P3024
Q155,2017,P474
Q155,2018,P646
Q155,2019,P3175
Q155,2020,P5198
Q155,Q216469,P138
Q155,2021,P244
Q155,2022,P998
Q155,Q82194,P163
Q155,2023,P625
Q155,2024,P901
Q155,2025,P3509
Q155,Q4114391,P1343
Q155,Q602358,P1343
Q155,Q4173137,P1343
Q155,Q19180675,P1343
Q155,Q19211082,P1343
Q155,Q3181656,P1343
Q155,Q97142711,P1343
Q155,2026,P213
Q155,2027,P1842
Q155,Q2386422,P92
Q155,2028,P5019
Q155,Q11134020,P6104
Q155,2029,P1325
Q155,2030,P2612
Q155,2031,P5250
Q155,2032,P6573
Q155,Q9538,P1344
Q155,Q795464,P1344
Q155,Q838116,P1344
Q155,Q5570670,P1344
Q155,Q2720495,P1344
Q155,2033,P4801
Q155,2034,P1705
Q155,2035,P3241
Q155,2036,P1448
Q155,2037,P1448
Q155,Q304049,P2936
Q155,Q3199686,P2936
Q155,Q3443734,P2936
Q155,Q33825,P2936
Q155,Q2936334,P2936
Q155,Q3365443,P2936
Q155,Q3199710,P2936
Q155,Q12953970,P2936
Q155,Q3199549,P2936
Q155,Q10266012,P2936
Q155,Q1815205,P2936
Q155,Q1844993,P2936
Q155,Q774441,P2936
Q155,Q3401023,P2936
Q155,Q2032882,P2936
Q155,Q962392,P2936
Q155,Q2028772,P2936
Q155,Q389827,P2936
Q155,Q2068190,P2936
Q155,Q251728,P2936
Q155,Q2060023,P2936
Q155,Q746723,P2936
Q155,Q732726,P2936
Q155,Q924405,P2936
Q155,Q3409307,P2936
Q155,Q3409301,P2936
Q155,Q3436689,P2936
Q155,Q3446640,P2936
Q155,Q2475442,P2936
Q155,Q3446660,P2936
Q155,Q3436586,P2936
Q155,Q1091095,P2936
Q155,Q6794475,P2936
Q155,Q6787588,P2936
Q155,Q3450636,P2936
Q155,Q3450709,P2936
Q155,Q3450534,P2936
Q155,Q3460478,P2936
Q155,Q3450522,P2936
Q155,Q3446691,P2936
Q155,Q3446679,P2936
Q155,Q3438373,P2936
Q155,Q2520538,P2936
Q155,Q2523999,P2936
Q155,Q3450423,P2936
Q155,Q2591230,P2936
Q155,Q4830038,P2936
Q155,Q3441418,P2936
Q155,Q6898840,P2936
Q155,Q3450493,P2936
Q155,Q4829584,P2936
Q155,Q6765915,P2936
Q155,Q3440512,P2936
Q155,Q6753812,P2936
Q155,Q6873567,P2936
Q155,Q2829146,P2936
Q155,Q2858311,P2936
Q155,Q2859081,P2936
Q155,Q2669150,P2936
Q155,Q2585357,P2936
Q155,Q3485264,P2936
Q155,Q3501858,P2936
Q155,Q2665734,P2936
Q155,Q8073148,P2936
Q155,Q3501838,P2936
Q155,Q2736980,P2936
Q155,Q2873230,P2936
Q155,Q3505859,P2936
Q155,Q3507907,P2936
Q155,Q3507941,P2936
Q155,Q3507873,P2936
Q155,Q2875044,P2936
Q155,Q3507932,P2936
Q155,Q3504312,P2936
Q155,Q5121095,P2936
Q155,Q7110049,P2936
Q155,Q5246937,P2936
Q155,Q2883738,P2936
Q155,Q3507995,P2936
Q155,Q3508053,P2936
Q155,Q3508007,P2936
Q155,Q2981620,P2936
Q155,Q2980404,P2936
Q155,Q3573266,P2936
Q155,Q3026110,P2936
Q155,Q3006705,P2936
Q155,Q3542217,P2936
Q155,Q3541834,P2936
Q155,Q3542307,P2936
Q155,Q7261687,P2936
Q155,Q7261619,P2936
Q155,Q3566001,P2936
Q155,Q9096758,P2936
Q155,Q10322066,P2936
Q155,Q7144304,P2936
Q155,Q7131310,P2936
Q155,Q9344891,P2936
Q155,Q9006744,P2936
Q155,Q10729616,P2936
Q155,Q10322149,P2936
Q155,Q5528335,P2936
Q155,Q3073436,P2936
Q155,Q3073441,P2936
Q155,Q7406296,P2936
Q155,Q3073448,P2936
Q155,Q5765127,P2936
Q155,Q3053275,P2936
Q155,Q3042278,P2936
Q155,Q3101212,P2936
Q155,Q5908753,P2936
Q155,Q3114402,P2936
Q155,Q3112184,P2936
Q155,Q3111883,P2936
Q155,Q3082027,P2936
Q155,Q3143384,P2936
Q155,Q3915506,P2936
Q155,Q3915522,P2936
Q155,Q3915584,P2936
Q155,Q7665661,P2936
Q155,Q3192316,P2936
Q155,Q7646993,P2936
Q155,Q3192336,P2936
Q155,Q3194265,P2936
Q155,Q4023175,P2936
Q155,Q3195366,P2936
Q155,Q6371069,P2936
Q155,Q3027930,P2936
Q155,Q3199022,P2936
Q155,Q3200633,P2936
Q155,Q6348017,P2936
Q155,Q7684673,P2936
Q155,Q3200839,P2936
Q155,Q3027940,P2936
Q155,Q3027909,P2936
Q155,Q3029682,P2936
Q155,Q12294279,P2936
Q155,Q7808195,P2936
Q155,Q6380124,P2936
Q155,Q6380372,P2936
Q155,Q7827518,P2936
Q155,Q3275059,P2936
Q155,Q7847648,P2936
Q155,Q3281037,P2936
Q155,Q3284890,P2936
Q155,Q4701960,P2936
Q155,Q6371071,P2936
Q155,Q4356223,P2936
Q155,Q6366667,P2936
Q155,Q6432560,P2936
Q155,Q3296011,P2936
Q155,Q6443027,P2936
Q155,Q6436747,P2936
Q155,Q7857204,P2936
Q155,Q7857217,P2936
Q155,Q4784535,P2936
Q155,Q12953620,P2936
Q155,Q7881740,P2936
Q155,Q7901376,P2936
Q155,Q3304806,P2936
Q155,Q3322101,P2936
Q155,Q3314742,P2936
Q155,Q3307184,P2936
Q155,Q3299145,P2936
Q155,Q7901530,P2936
Q155,Q3361895,P2936
Q155,Q8048928,P2936
Q155,Q8044571,P2936
Q155,Q7961205,P2936
Q155,Q3346231,P2936
Q155,Q3357881,P2936
Q155,Q7972892,P2936
Q155,Q7975842,P2936
Q155,Q13893353,P2936
Q155,Q7960056,P2936
Q155,Q3335011,P2936
Q155,Q3331506,P2936
Q155,Q5146,P2936
Q155,Q56562,P2936
Q155,Q56522,P2936
Q155,Q56722,P2936
Q155,Q56632,P2936
Q155,Q56633,P2936
Q155,Q18168288,P2936
Q155,Q56609,P2936
Q155,Q35539,P2936
Q155,Q56885,P2936
Q155,Q56865,P2936
Q155,Q56846,P2936
Q155,Q56807,P2936
Q155,Q24190396,P2936
Q155,Q36962,P2936
Q155,Q13226,P2936
Q155,Q25433,P2936
Q155,Q32986,P2936
Q155,Q33924,P2936
Q155,Q34333,P2936
Q155,Q2882543,P2936
Q155,Q3389119,P2936
Q155,Q3573115,P2936
Q155,Q10322157,P2936
Q155,Q9627356,P2936
Q155,Q10266010,P2936
Q155,Q10322118,P2936
Q155,Q12626847,P2936
Q155,Q12953681,P2936
Q155,Q12953587,P2936
Q155,Q12953749,P2936
Q155,Q12953804,P2936
Q155,Q12953626,P2936
Q155,Q12953806,P2936
Q155,Q12953908,P2936
Q155,Q20527166,P2936
Q155,Q25559779,P2936
Q155,Q25559704,P2936
Q155,Q32041490,P2936
Q155,Q42330115,P2936
Q155,Q53386731,P2936
Q155,Q57420736,P2936
Q155,Q61974839,P2936
Q155,Q63339949,P2936
Q155,Q63259736,P2936
Q155,Q28059,P2936
Q155,Q63340139,P2936
Q155,2038,P6897
Q155,2039,P6897
Q155,2040,P6897
Q155,2041,P6897
Q155,2042,P5905
Q155,2043,P3864
Q155,2044,P3864
Q155,2045,P3864
Q155,2046,P3864
Q155,2047,P3864
Q155,2048,P672
Q155,2049,P7012
Q155,2050,P6766
Q155,2051,P5002
Q155,2052,P6404
Q155,2053,P6849
Q155,2054,P7301
Q155,2055,P7422
Q155,2056,P1245
Q155,2057,P902
Q155,2058,P3067
Q155,Q2717920,P2596
Q155,2059,P5400
Q155,2060,P6150
Q155,2061,P5698
Q155,2062,P4527
Q155,2063,P7870
Q155,Q84091737,P7867
Q155,2064,P7818
Q155,2065,P7829
Q155,2066,P7827
Q155,2067,P7822
Q155,2068,P2002
Q155,2069,P7859
Q155,2070,P7859
Q155,2071,P5437
Q155,2072,P7982
Q155,2073,P6706
Q155,2074,P18
Q155,2075,P7322
Q155,2076,P1451
Q155,2077,P6413
Q155,2078,P8349
Q155,Q15614605,P8402
Q155,2079,P8408
Q155,2080,P973
Q155,2081,P8406
Q155,2082,P8477
Q155,2083,P8477
Q155,2084,P8477
Q155,2085,P8477
Q155,2086,P8477
Q155,2087,P8477
Q155,2088,P8477
Q155,2089,P8477
Q155,2090,P8476
Q155,2091,P8476
Q155,2092,P8476
Q155,2093,P8476
Q155,2094,P8476
Q155,2095,P8476
Q155,2096,P8476
Q155,2097,P8476
Q155,Q119490,P706
Q155,2098,P5843
Q155,2099,P8519
Q155,2100,P8483
Q155,2101,P5063
Q155,2102,P1438
Q155,2103,P7157
Q155,Q845120,P8744
Q155,2104,P5587
Q155,2105,P8826
Q155,2106,P8061
Q155,2107,P8974
Q155,2108,P8992
Q155,2109,P8687
Q155,2110,P5456
Q155,2111,P9100
Q155,Q174432,P61
Q155,2112,P575
Q155,2113,P8885
Q155,2114,P8814
Q155,Q1774121,P9241
Q155,2115,P9223
Q155,2116,P7471
Q155,2117,P1280
Q155,2118,P9318
Q155,2119,P6293
Q155,2120,P8309
Q155,2121,P7850
Q155,2122,P7960
Q155,2123,P9368
Q155,2124,P9629
Q155,2125,P1549
Q155,2126,P1549
Q155,2127,P1549
Q155,2128,P1549
Q155,2129,P1549
Q155,2130,P1549
Q155,2131,P1549
Q155,2132,P1549
Q155,2133,P1549
Q155,2134,P1549
Q155,2135,P1549
Q155,2136,P1549
Q155,2137,P1549
Q155,2138,P1549
Q155,2139,P1549
Q155,2140,P1549
Q155,2141,P1549
Q155,2142,P1549
Q155,2143,P1549
Q155,2144,P1549
Q155,2145,P1549
Q155,2146,P1549
Q155,2147,P1549
Q155,2148,P1549
Q155,2149,P1549
Q155,2150,P1549
Q155,2151,P1549
Q155,2152,P1549
Q155,2153,P1549
Q155,2154,P1549
Q155,2155,P1549
Q155,2156,P1549
Q155,2157,P1549
Q155,2158,P1549
Q155,2159,P1549
Q155,2160,P1549
Q155,2161,P1549
Q155,2162,P1549
Q155,2163,P3553
Q155,2164,P8217
Q163,2165,P373
Q163,2166,P625
Q163,Q46,P30
Q163,2167,P242
Q163,2168,P948
Q163,Q1138494,P31
Q163,Q7145063,P910
Q163,Q145,P17
Q163,2169,P646
Q163,Q6325913,P1464
Q163,Q9679272,P1465
Q163,2170,P1566
Q163,2171,P1566
Q163,Q18784250,P1792
Q163,2172,P214
Q163,2173,P244
Q163,Q21,P131
Q163,Q179876,P131
Q163,2174,P1417
Q163,2175,P998
Q163,2176,P856
Q163,Q42462,P36
Q163,2177,P1082
Q163,2178,P2046
Q163,2179,P3616
Q163,2180,P2924
Q163,2181,P906
Q163,2182,P2581
Q163,2183,P4672
Q163,Q8328840,P1791
Q163,2184,P4212
Q163,2185,P949
Q163,2186,P5573
Q163,2187,P1549
Q163,2188,P1667
Q163,2189,P1705
Q163,2190,P1448
Q163,2191,P402
Q163,2192,P691
Q163,2193,P227
Q163,2194,P7870
Q163,Q84059983,P7867
Q163,2195,P41
Q163,2196,P2002
Q163,Q67300436,P47
Q163,Q23326,P47
Q163,Q67311452,P47
Q163,Q67287495,P47
Q163,Q67393503,P47
Q163,Q67535681,P47
Q163,Q67533486,P47
Q163,Q2194352,P527
Q163,Q1934075,P527
Q163,Q372090,P527
Q163,Q85925004,P163
Q163,2197,P7859
Q163,2198,P528
Q163,2199,P8519
Q163,2200,P5063
Q163,2201,P5587
Q163,2202,P8687
Q163,2203,P8814
Q163,2204,P8168
Q163,Q107121795,P8989
Q163,2205,P8217
Q177,2206,P373
Q177,2207,P508
Q177,Q13485782,P279
Q177,Q3245975,P279
Q177,Q666242,P279
Q177,Q26996677,P279
Q177,2208,P487
Q177,2209,P227
Q177,Q6931672,P910
Q177,2210,P646
Q177,2211,P1036
Q177,2212,P18
Q177,2213,P18
Q177,2214,P1978
Q177,2215,P935
Q177,Q38,P495
Q177,Q3596097,P527
Q177,Q36465,P527
Q177,Q14088,P527
Q177,Q42962,P527
Q177,Q11254,P527
Q177,2216,P1417
Q177,Q2041543,P1343
Q177,2217,P3221
Q177,2218,P3417
Q177,2219,P948
Q177,2220,P1821
Q177,2221,P3827
Q177,2222,P2888
Q177,2223,P2888
Q177,2224,P2581
Q177,2225,P3984
Q177,2226,P5019
Q177,2227,P5456
Q177,2228,P5247
Q177,2229,P6573
Q177,2230,P1705
Q177,Q192786,P2012
Q177,Q178024,P186
Q177,Q3596097,P186
Q177,Q10943,P186
Q177,2231,P7033
Q177,2232,P989
Q177,2233,P1245
Q177,Q28128222,P7767
Q177,2234,P7818
Q177,2235,P7832
Q177,2236,P7822
Q177,2237,P6760
Q177,2238,P6262
Q177,2239,P2347
Q177,2240,P6900
Q177,Q2359423,P2184
Q177,2241,P8408
Q177,2242,P8540
Q177,2243,P2910
Q177,Q238231,P1419
Q177,2244,P7827
Q177,2245,P268
Q177,2246,P244
Q177,2247,P8814
Q177,2248,P8885
Q177,Q19861951,P31
Q178,2249,P18
Q178,Q736427,P279
Q178,Q27496539,P279
Q178,Q26835502,P279
Q178,Q46018558,P279
Q178,Q7493597,P279
Q178,Q746549,P279
Q178,2250,P373
Q178,2251,P508
Q178,Q8964844,P910
Q178,2252,P349
Q178,2253,P646
Q178,2254,P443
Q178,2255,P443
Q178,2256,P443
Q178,2257,P443
Q178,2258,P443
Q178,2259,P443
Q178,2260,P443
Q178,2261,P1051
Q178,2262,P935
Q178,Q2657718,P1343
Q178,Q27554871,P1343
Q178,Q27554985,P1343
Q178,Q38,P495
Q178,Q148,P495
Q178,Q618324,P527
Q178,2263,P1417
Q178,2264,P3248
Q178,2265,P1821
Q178,2266,P3417
Q178,2267,P3827
Q178,2268,P2581
Q178,2269,P2924
Q178,2270,P1705
Q178,2271,P5456
Q178,2272,P5930
Q178,2273,P1014
Q178,2274,P1245
Q178,2275,P7818
Q178,2276,P7829
Q178,2277,P7822
Q178,2278,P2347
Q178,2279,P7033
Q178,2280,P227
Q178,2281,P3984
Q178,2282,P5437
Q178,2283,P8408
Q178,Q11942732,P8431
Q178,2284,P4527
Q178,2285,P8814
Q178,2286,P8885
Q178,Q1178397,P1889
Q178,2287,P268
Q178,2288,P244
Q183,2289,P2924
Q183,2290,P1333
Q183,2291,P3221
Q183,2292,P227
Q183,Q3919754,P1792
Q183,Q7605094,P1792
Q183,Q1061257,P2852
Q183,Q25648823,P2852
Q183,Q1123613,P2853
Q183,Q1378312,P2853
Q183,2293,P395
Q183,2294,P2572
Q183,2295,P2581
Q183,2296,P1943
Q183,2297,P4211
Q183,Q4970706,P1313
Q183,Q45581,P417
Q183,2298,P998
Q183,2299,P1705
Q183,2300,P1705
Q183,2301,P982
Q183,Q157582,P832
Q183,Q2544,P832
Q183,Q40317,P832
Q183,Q19809,P832
Q183,Q51638,P832
Q183,Q209663,P832
Q183,Q15113728,P832
Q183,Q196627,P832
Q183,2302,P2981
Q183,2303,P5905
Q183,2304,P3422
Q183,2305,P2855
Q183,2306,P2855
Q183,Q30,P530
Q183,Q155,P530
Q183,Q801,P530
Q183,Q142,P530
Q183,Q145,P530
Q183,Q39,P530
Q183,Q40,P530
Q183,Q32,P530
Q183,Q31,P530
Q183,Q55,P530
Q183,Q36,P530
Q183,Q213,P530
Q183,Q35,P530
Q183,Q20,P530
Q183,Q34,P530
Q183,Q33,P530
Q183,Q159,P530
Q183,Q214,P530
Q183,Q215,P530
Q183,Q28,P530
Q183,Q224,P530
Q183,Q403,P530
Q183,Q41,P530
Q183,Q218,P530
Q183,Q219,P530
Q183,Q45,P530
Q183,Q29,P530
Q183,Q27,P530
Q183,Q222,P530
Q183,Q189,P530
Q183,Q212,P530
Q183,Q43,P530
Q183,Q230,P530
Q183,Q227,P530
Q183,Q810,P530
Q183,Q851,P530
Q183,Q878,P530
Q183,Q796,P530
Q183,Q794,P530
Q183,Q843,P530
Q183,Q668,P530
Q183,Q232,P530
Q183,Q265,P530
Q183,Q889,P530
Q183,Q148,P530
Q183,Q711,P530
Q183,Q884,P530
Q183,Q423,P530
Q183,Q17,P530
Q183,Q881,P530
Q183,Q252,P530
Q183,Q869,P530
Q183,Q902,P530
Q183,Q408,P530
Q183,Q664,P530
Q183,Q334,P530
Q183,Q833,P530
Q183,Q79,P530
Q183,Q262,P530
Q183,Q948,P530
Q183,Q1028,P530
Q183,Q1049,P530
Q183,Q958,P530
Q183,Q115,P530
Q183,Q114,P530
Q183,Q971,P530
Q183,Q929,P530
Q183,Q1033,P530
Q183,Q1008,P530
Q183,Q1041,P530
Q183,Q1005,P530
Q183,Q965,P530
Q183,Q983,P530
Q183,Q1036,P530
Q183,Q924,P530
Q183,Q1037,P530
Q183,Q916,P530
Q183,Q963,P530
Q183,Q954,P530
Q183,Q1029,P530
Q183,Q258,P530
Q183,Q16,P530
Q183,Q96,P530
Q183,Q242,P530
Q183,Q774,P530
Q183,Q783,P530
Q183,Q241,P530
Q183,Q811,P530
Q183,Q800,P530
Q183,Q804,P530
Q183,Q739,P530
Q183,Q717,P530
Q183,Q734,P530
Q183,Q730,P530
Q183,Q736,P530
Q183,Q419,P530
Q183,Q750,P530
Q183,Q733,P530
Q183,Q77,P530
Q183,Q414,P530
Q183,Q298,P530
Q183,Q228,P530
Q183,Q217,P530
Q183,Q225,P530
Q183,Q235,P530
Q183,Q229,P530
Q183,Q233,P530
Q183,Q184,P530
Q183,Q238,P530
Q183,Q1011,P530
Q183,Q1013,P530
Q183,Q837,P530
Q183,Q928,P530
Q183,Q236,P530
Q183,Q1246,P530
Q183,Q399,P530
Q183,Q244,P530
Q183,Q191,P530
Q183,Q921,P530
Q183,Q424,P530
Q183,Q398,P530
Q183,Q778,P530
Q183,Q977,P530
Q183,Q792,P530
Q183,Q712,P530
Q183,Q790,P530
Q183,Q766,P530
Q183,Q846,P530
Q183,Q813,P530
Q183,Q817,P530
Q183,Q211,P530
Q183,Q37,P530
Q183,Q1014,P530
Q183,Q819,P530
Q183,Q836,P530
Q183,Q702,P530
Q183,Q221,P530
Q183,Q1025,P530
Q183,Q1027,P530
Q183,Q709,P530
Q183,Q1020,P530
Q183,Q826,P530
Q183,Q697,P530
Q183,Q574,P530
Q183,Q842,P530
Q183,Q695,P530
Q183,Q691,P530
Q183,Q1050,P530
Q183,Q854,P530
Q183,Q1044,P530
Q183,Q683,P530
Q183,Q685,P530
Q183,Q863,P530
Q183,Q678,P530
Q183,Q754,P530
Q183,Q874,P530
Q183,Q686,P530
Q183,Q1039,P530
Q183,Q822,P530
Q183,Q805,P530
Q183,2307,P41
Q183,2308,P935
Q183,2309,P214
Q183,Q122131,P2184
Q183,Q545,P206
Q183,Q1693,P206
Q183,Q64,P36
Q183,2310,P3984
Q183,2311,P3984
Q183,2312,P3984
Q183,2313,P950
Q183,2314,P402
Q183,2315,P4725
Q183,2316,P2258
Q183,2317,P2979
Q183,2318,P2979
Q183,2319,P691
Q183,2320,P5198
Q183,2321,P3000
Q183,2322,P1081
Q183,Q9385337,P1791
Q183,2323,P1451
Q183,2324,P3896
Q183,2325,P1334
Q183,2326,P1549
Q183,2327,P1549
Q183,2328,P1549
Q183,2329,P1549
Q183,2330,P1549
Q183,2331,P1549
Q183,2332,P1549
Q183,2333,P1549
Q183,2334,P1549
Q183,2335,P1549
Q183,2336,P1549
Q183,2337,P1549
Q183,2338,P1549
Q183,2339,P1549
Q183,2340,P1549
Q183,2341,P1549
Q183,2342,P1549
Q183,2343,P1549
Q183,2344,P1549
Q183,2345,P1549
Q183,2346,P1549
Q183,2347,P1549
Q183,2348,P1549
Q183,2349,P1549
Q183,2350,P1549
Q183,2351,P1549
Q183,2352,P1549
Q183,2353,P1549
Q183,2354,P1549
Q183,2355,P1549
Q183,2356,P1549
Q183,2357,P1549
Q183,2358,P1549
Q183,2359,P1549
Q183,2360,P1549
Q183,2361,P1549
Q183,2362,P1549
Q183,2363,P1549
Q183,2364,P1549
Q183,2365,P1549
Q183,2366,P1549
Q183,2367,P1549
Q183,2368,P1549
Q183,2369,P1549
Q183,2370,P1549
Q183,2371,P1549
Q183,2372,P1549
Q183,2373,P1549
Q183,2374,P1549
Q183,2375,P1549
Q183,2376,P1549
Q183,2377,P1549
Q183,2378,P1549
Q183,2379,P1549
Q183,2380,P1549
Q183,2381,P1549
Q183,2382,P1549
Q183,2383,P1549
Q183,2384,P1549
Q183,2385,P1549
Q183,2386,P1549
Q183,2387,P1549
Q183,2388,P1549
Q183,2389,P1549
Q183,2390,P3612
Q183,2391,P3006
Q183,2392,P3001
Q183,Q7825,P463
Q183,Q458,P463
Q183,Q7184,P463
Q183,Q41550,P463
Q183,Q8908,P463
Q183,Q37143,P463
Q183,Q42262,P463
Q183,Q7825,P463
Q183,Q141720,P463
Q183,Q566397,P463
Q183,Q789769,P463
Q183,Q2595976,P463
Q183,Q1065,P463
Q183,Q1667341,P463
Q183,Q699466,P463
Q183,Q208645,P463
Q183,Q194284,P463
Q183,Q8919,P463
Q183,Q186444,P463
Q183,Q1067802,P463
Q183,Q182814,P463
Q183,Q183191,P463
Q183,Q376150,P463
Q183,Q7809,P463
Q183,Q7817,P463
Q183,Q7164,P463
Q183,Q17495,P463
Q183,Q217398,P463
Q183,Q177773,P463
Q183,Q54129,P463
Q183,Q82151,P463
Q183,Q125761,P463
Q183,Q201054,P463
Q183,Q7804,P463
Q183,Q386120,P463
Q183,Q689859,P463
Q183,Q170424,P463
Q183,Q61923,P463
Q183,Q41984,P463
Q183,Q356694,P463
Q183,Q842490,P463
Q183,Q1069706,P463
Q183,Q331520,P463
Q183,Q19771,P463
Q183,Q189946,P463
Q183,Q151991,P463
Q183,Q81299,P463
Q183,Q191384,P463
Q183,Q827525,P463
Q183,Q656801,P463
Q183,Q1043527,P463
Q183,Q899770,P463
Q183,Q340195,P463
Q183,Q384535,P463
Q183,Q188822,P463
Q183,Q782942,P463
Q183,Q3772571,P463
Q183,Q161549,P463
Q183,Q1377612,P463
Q183,Q663492,P463
Q183,Q1928989,P463
Q183,Q1072120,P463
Q183,Q8475,P463
Q183,Q1480793,P463
Q183,Q3866537,P463
Q183,Q521227,P463
Q183,Q233611,P463
Q183,Q826700,P463
Q183,Q5611262,P463
Q183,Q1969730,P463
Q183,Q8268,P463
Q183,Q1654951,P463
Q183,Q45177,P463
Q183,Q1065,P463
Q183,2393,P1198
Q183,Q14565199,P5658
Q183,2394,P2503
Q183,Q6655,P421
Q183,Q6430198,P1465
Q183,2395,P2347
Q183,Q25223,P1906
Q183,2396,P373
Q183,Q35,P47
Q183,Q36,P47
Q183,Q39,P47
Q183,Q142,P47
Q183,Q32,P47
Q183,Q31,P47
Q183,Q55,P47
Q183,Q40,P47
Q183,Q213,P47
Q183,2397,P4210
Q183,2398,P1225
Q183,2399,P3086
Q183,2400,P3086
Q183,2401,P2927
Q183,2402,P4672
Q183,2403,P2004
Q183,2404,P3183
Q183,2405,P3365
Q183,2406,P898
Q183,2407,P898
Q183,2408,P299
Q183,2409,P1335
Q183,2410,P474
Q183,2411,P3911
Q183,2412,P3175
Q183,Q62646,P138
Q183,Q48160,P163
Q183,2413,P901
Q183,2414,P3509
Q183,2415,P213
Q183,2416,P6150
Q183,2417,P3222
Q183,2418,P3222
Q183,Q6871603,P6104
Q183,2419,P1082
Q183,2420,P1667
Q183,Q3802786,P1151
Q183,Q7112271,P5125
Q183,2421,P349
Q183,Q4916,P38
Q183,2422,P1566
Q183,2423,P487
Q183,2424,P3916
Q183,Q42884,P172
Q183,Q84072,P172
Q183,2425,P4223
Q183,2426,P5357
Q183,Q154124,P2633
Q183,2427,P298
Q183,2428,P1448
Q183,2429,P3417
Q183,2430,P3065
Q183,2431,P1482
Q183,2432,P486
Q183,Q23653930,P2959
Q183,Q20825355,P2959
Q183,Q27868447,P2959
Q183,Q25681485,P2959
Q183,Q30277432,P2959
Q183,Q53673262,P2959
Q183,2433,P3106
Q183,Q5440547,P122
Q183,2434,P94
Q183,2435,P1944
Q183,Q56045,P793
Q183,Q512451,P793
Q183,Q1201,P793
Q183,Q2307326,P793
Q183,Q274811,P793
Q183,Q5086,P793
Q183,Q672112,P793
Q183,Q2595976,P793
Q183,Q159644,P793
Q183,Q8438,P793
Q183,Q56039,P793
Q183,Q242352,P793
Q183,Q182865,P793
Q183,2436,P3743
Q183,Q146138,P194
Q183,Q154797,P194
Q183,2437,P3238
Q183,2438,P605
Q183,2439,P646
Q183,Q188,P37
Q183,Q713750,P1365
Q183,Q16957,P1365
Q183,Q1206012,P1365
Q183,Q1206012,P1365
Q183,Q569998,P1365
Q183,Q46,P30
Q183,Q133018,P237
Q183,2440,P3271
Q183,2441,P2997
Q183,2442,P949
Q183,Q5460604,P5008
Q183,Q54439832,P5008
Q183,2443,P3068
Q183,2444,P1332
Q183,Q3174312,P1552
Q183,2445,P297
Q183,2446,P4841
Q183,2447,P2046
Q183,Q685753,P485
Q183,2448,P4342
Q183,2449,P3270
Q183,2450,P3270
Q183,2451,P3270
Q183,2452,P3270
Q183,2453,P3270
Q183,2454,P3270
Q183,2455,P3270
Q183,2456,P3270
Q183,2457,P3270
Q183,2458,P3270
Q183,2459,P3270
Q183,2460,P3270
Q183,2461,P3270
Q183,2462,P3270
Q183,2463,P3270
Q183,2464,P3270
Q183,2465,P3847
Q183,Q1350565,P1889
Q183,Q229632,P1889
Q183,Q1410828,P910
Q183,2466,P268
Q183,2467,P268
Q183,2468,P268
Q183,2469,P242
Q183,2470,P242
Q183,2471,P242
Q183,2472,P1617
Q183,Q567,P6
Q183,2473,P984
Q183,2474,P2163
Q183,2475,P4427
Q183,2476,P5573
Q183,2477,P1417
Q183,Q27509,P706
Q183,2478,P948
Q183,Q7237249,P1740
Q183,2479,P2884
Q183,Q1005903,P208
Q183,Q313827,P208
Q183,Q44042,P85
